client_id,activity_date,total_orders,total_revenue,avg_order_value,return_rate,days_since_last_order,product_categories_used,device_type,has_app_installed,email_open_rate,discount_usage_pct,reviews_written,country,churned
E006615,2026-05-09,4,37.3,9.32,0.236,21.0,3,tablet,True,0.408,0.255,0,US,0
E006616,2026-05-08,6,577.64,96.27,0.203,22.0,5,mobile,True,0.881,0.014,1,FR,1
E006617,2026-05-07,8,324.0,40.5,0.254,23.0,3,mobile,False,0.818,0.144,2,DE,1
E006618,2026-05-09,5,161.88,32.38,0.173,21.0,6,desktop,False,0.402,0.257,3,BR,0
E006619,2026-05-03,9,85.39,9.49,0.339,27.0,5,mobile,False,0.889,0.484,1,Other,0
E006620,2026-04-26,9,295.86,32.87,0.007,223.9900558502607,2,mobile,False,0.647,0.346,0,UK,0
E006621,2026-04-29,6,114.17,19.03,0.025,31.0,8,desktop,False,0.728,0.347,2,UK,0
E006622,2026-04-29,10,94.42,9.44,0.444,31.0,3,mobile,True,0.359,0.295,0,Other,0
E006623,2026-05-04,7,421.3,60.19,0.273,26.0,3,mobile,False,0.5,0.286,0,Other,1
E006624,2026-05-05,11,330.81,30.07,0.071,25.0,5,mobile,False,0.475,0.256,0,Other,1
E006625,2026-05-02,12,3251.29,270.94,0.247,28.0,4,mobile,False,0.464,0.418,1,US,1
E006626,2026-05-06,5,198.56,39.71,0.161,24.0,3,tablet,False,0.735,0.013,1,US,0
E006627,2026-05-05,16,536.01,33.5,0.348,25.0,8,desktop,True,0.44,0.156,1,UK,0
E006628,2026-05-08,6,815.74,135.96,0.126,22.0,5,desktop,False,0.621,0.122,2,BR,0
E006629,2026-05-11,5,171.63,34.33,0.313,19.0,7,mobile,True,0.551,0.354,1,US,1
E006630,2026-04-30,7,321.78,45.97,0.442,30.0,2,desktop,False,0.165,0.39,1,US,0
E006631,2026-05-04,12,1324.18,110.35,0.378,26.0,4,desktop,False,0.64,0.578,1,DE,1
E006632,2026-05-09,12,592.85,49.4,0.08,21.0,6,mobile,True,0.457,0.464,3,US,0
E006633,2026-05-11,11,382.71,34.79,0.181,19.0,3,desktop,False,0.683,0.24,3,BR,0
E006634,2026-04-30,7,776.51,110.93,0.163,30.0,3,desktop,False,,0.286,0,US,0
E006635,2026-05-08,10,862.16,86.22,0.07,22.0,3,desktop,True,0.597,0.655,1,IN,0
E006636,2026-05-14,7,1396.05,199.44,0.364,16.0,4,mobile,True,0.483,0.199,2,US,0
E006637,2026-05-06,8,750.01,93.75,0.021,24.0,4,mobile,False,,0.215,0,DE,0
E006638,2026-05-05,10,476.94,47.69,0.006,25.0,4,desktop,True,0.37,0.463,1,DE,0
E006639,2026-05-05,9,431.47,47.94,0.152,25.0,2,desktop,True,0.21,0.208,0,US,1
E006640,2026-05-17,10,2737.177272437903,44.13,0.09,13.0,6,mobile,True,0.205,0.257,0,UK,1
E006641,2026-05-08,7,167.1,23.87,0.188,22.0,7,mobile,False,0.421,0.329,0,IN,1
E006642,2026-05-02,8,429.78,53.72,0.157,28.0,4,desktop,False,0.263,0.306,1,DE,0
E006643,2026-04-30,9,973.59,108.18,0.096,30.0,3,mobile,False,0.476,0.252,1,US,1
E006644,2026-05-07,9,850.79,94.53,0.152,23.0,5,mobile,False,0.563,0.199,2,BR,0
E006645,2026-04-28,10,269.75,26.97,0.184,32.0,2,desktop,True,0.41,0.372,1,US,0
E006646,2026-05-15,5,144.25,28.85,0.364,15.0,4,mobile,True,0.633,0.406,1,UK,0
E006647,2026-05-01,10,881.3,88.13,0.145,29.0,4,mobile,True,0.772,0.47,1,UK,0
E006648,2026-05-09,6,163.34,27.22,0.12,21.0,5,mobile,False,0.314,0.654,0,UK,1
E006649,2026-05-03,7,178.95,25.56,0.109,27.0,4,tablet,True,0.293,0.111,1,US,0
E006650,2026-05-03,10,253.97,25.4,0.069,27.0,5,mobile,False,0.542,0.032,0,US,0
E006651,2026-05-01,6,233.99,39.0,0.034,29.0,8,desktop,False,0.411,0.168,0,US,0
E006652,2026-05-07,7,4783.652458087923,105.62,0.105,23.0,3,tablet,True,0.44,0.247,2,UK,1
E006653,2026-05-09,9,405.24,45.03,0.288,21.0,3,desktop,False,0.682,0.29,1,FR,1
E006654,2026-05-05,7,236.27,33.75,0.325,25.0,5,mobile,False,0.177,0.504,1,FR,1
E006655,2026-05-09,7,762.58,108.94,0.037,21.0,3,mobile,False,0.169,0.389,0,US,0
E006656,2026-05-05,10,292.93,29.29,0.186,25.0,3,mobile,False,0.364,0.446,2,US,0
E006657,2026-04-28,10,235.78,23.58,0.039,32.0,3,desktop,False,0.736,0.228,0,FR,1
E006658,2026-05-07,8,299.86,37.48,,23.0,4,tablet,True,0.782,0.163,0,DE,0
E006659,2026-05-08,9,333.26,37.03,0.33,22.0,5,desktop,False,0.304,0.134,1,IN,0
E006660,2026-05-04,10,553.91,55.39,0.37,26.0,4,mobile,True,0.486,0.394,3,US,0
E006661,2026-05-13,11,2264.74,205.89,0.069,,7,mobile,False,0.301,0.107,0,US,1
E006662,2026-05-07,4,83.26,20.82,0.455,23.0,3,desktop,False,0.388,0.188,1,US,1
E006663,2026-04-23,9,1766.7759468511717,36.52,0.18,37.0,4,mobile,False,0.358,0.406,1,FR,1
E006664,2026-05-01,9,669.63,74.4,0.021,29.0,5,desktop,True,0.207,0.226,1,UK,1
E006665,2026-05-07,5,406.46,81.29,0.06,23.0,4,mobile,False,0.289,0.279,2,US,0
E006666,2026-05-08,8,1517.56,189.7,0.058,22.0,1,desktop,False,0.816,0.014,1,US,1
E006667,2026-05-07,9,822.36,91.37,0.073,23.0,2,desktop,True,0.441,0.323,2,FR,0
E006668,2026-05-05,5,178.1,35.62,0.086,25.0,4,mobile,True,0.549,0.079,0,US,0
E006669,2026-05-02,3,120.38,40.13,0.015,28.0,5,mobile,True,0.538,0.33,1,FR,1
E006670,2026-05-02,9,226.96,25.22,0.276,28.0,6,desktop,False,0.582,0.387,1,US,0
E006671,2026-05-18,9,380.36,42.26,0.255,12.0,3,mobile,False,0.315,0.669,0,US,0
E006672,2026-05-03,10,706.63,70.66,0.084,27.0,2,mobile,True,0.592,0.141,1,US,1
E006673,2026-04-22,2,88.91,44.46,0.283,38.0,8,mobile,False,0.147,0.449,0,Other,0
E006674,2026-05-09,7,287.22,41.03,0.6,21.0,5,mobile,False,0.684,0.116,1,US,1
E006675,2026-05-07,8,576.23,72.03,0.1,23.0,4,desktop,True,0.393,0.378,1,US,0
E006676,2026-05-01,12,1027.19,85.6,0.132,29.0,5,mobile,False,0.246,0.263,1,IN,1
E006677,2026-05-05,9,698.06,77.56,0.07,25.0,4,mobile,False,0.504,0.064,1,US,0
E006678,2026-05-08,5,480.75,96.15,0.348,22.0,5,desktop,True,,0.298,0,US,1
E006679,2026-05-08,11,591.12,53.74,0.048,22.0,3,mobile,False,0.308,0.252,1,US,0
E006680,2026-05-03,6,134.44,22.41,0.201,27.0,3,mobile,True,0.611,0.35,1,FR,0
E006681,2026-05-06,6,194.79,32.47,0.164,24.0,3,desktop,True,0.362,0.456,2,UK,0
E006682,2026-05-08,5,178.72,35.74,0.19,22.0,6,desktop,False,0.821,0.271,1,IN,0
E006683,2026-05-01,3,151.52,50.51,0.055,29.0,1,desktop,True,0.536,0.199,0,BR,0
E006684,2026-05-14,8,748.4,93.55,0.276,16.0,5,desktop,False,0.478,0.085,0,DE,1
E006685,2026-05-09,6,322.8,53.8,0.123,21.0,5,mobile,True,0.426,0.172,1,US,1
E006686,2026-05-14,12,267.61,22.3,0.364,16.0,1,mobile,True,0.411,0.222,1,IN,0
E006687,2026-04-30,10,756.48,75.65,0.132,30.0,4,tablet,False,0.333,0.447,3,IN,0
E006688,2026-05-04,5,294.01,58.8,0.322,26.0,1,desktop,True,0.253,0.299,2,IN,1
E006689,2026-05-02,11,676.5,61.5,0.136,28.0,2,desktop,False,0.366,0.181,3,US,0
E006690,2026-05-06,13,2838.81,218.37,0.259,24.0,2,mobile,True,0.588,0.39,2,FR,0
E006691,2026-05-06,9,2225.77,247.31,0.065,24.0,3,mobile,False,0.602,0.134,1,BR,0
E006692,2026-05-09,6,402.89,67.15,0.09,21.0,2,mobile,True,0.379,0.289,1,Other,0
E006693,2026-05-01,6,240.51,40.08,0.195,29.0,6,desktop,True,0.7,0.07,0,US,1
E006694,2026-05-09,9,710.43,78.94,0.135,21.0,6,desktop,False,0.227,0.091,5,IN,0
E006695,2026-05-01,7,59.09,8.44,0.047,29.0,6,mobile,True,0.286,0.236,4,FR,0
E006696,2026-05-11,5,84.29,16.86,0.055,19.0,1,mobile,False,0.771,0.039,2,IN,0
E006697,2026-05-02,10,1075.39,107.54,0.063,28.0,4,mobile,False,0.115,0.154,0,FR,1
E006698,2026-05-12,7,215.43,30.78,0.028,18.0,5,mobile,False,0.556,0.19,1,IN,1
E006699,2026-05-06,7,213.04,30.43,0.458,24.0,2,desktop,True,0.489,0.164,1,US,0
E006700,2026-05-03,10,958.3,95.83,0.034,27.0,3,desktop,False,0.138,0.271,1,US,1
E006701,2026-05-08,9,475.21,52.8,0.082,22.0,4,mobile,True,0.271,0.451,1,US,0
E006702,2026-05-07,8,378.37,47.3,0.254,23.0,4,desktop,True,0.622,0.45,3,IN,0
E006703,2026-05-13,7,410.29,58.61,0.064,17.0,6,tablet,False,0.436,0.126,1,US,0
E006704,2026-04-23,10,815.22,81.52,0.172,37.0,3,mobile,True,0.519,0.493,2,FR,0
E006705,2026-05-04,11,1507.96,137.09,0.084,26.0,2,mobile,True,0.756,0.637,0,Other,0
E006706,2026-05-03,8,136.04,17.01,0.038,27.0,3,mobile,False,0.42,0.422,0,Other,1
E006707,2026-05-05,6,392.55,65.42,0.037,25.0,4,mobile,True,0.112,0.293,1,FR,0
E006708,2026-05-06,11,1293.35,117.58,0.173,24.0,4,mobile,True,0.244,0.23,0,IN,0
E006709,2026-05-09,5,51.28,10.26,0.239,21.0,2,desktop,False,0.34,0.161,1,US,0
E006710,2026-05-08,7,496.33,70.9,0.216,22.0,5,mobile,False,0.38,0.325,1,UK,1
E006711,2026-04-27,7,296.67,42.38,0.134,33.0,3,mobile,False,0.668,0.248,2,DE,1
E006712,2026-05-04,11,198.24,18.02,0.091,26.0,2,desktop,False,0.341,0.011,0,IN,1
E006713,2026-05-06,7,258.9,36.99,0.124,24.0,4,mobile,True,0.381,0.181,2,US,0
E006714,2026-05-07,14,2322.55,165.9,0.156,23.0,4,desktop,False,0.214,0.297,0,US,0
E006715,2026-05-11,7,84.71,12.1,0.11,19.0,1,desktop,True,0.475,0.499,2,FR,0
E006716,2026-04-21,6,467.91,77.98,0.154,,2,desktop,True,0.342,0.662,0,UK,0
E006717,2026-05-09,7,149.14,21.31,0.155,21.0,1,desktop,True,0.381,0.249,0,IN,0
E006718,2026-05-04,10,1956.66,195.67,0.081,26.0,2,desktop,False,0.735,0.271,1,UK,1
E006719,2026-05-04,9,2867.14,318.57,0.119,26.0,2,desktop,True,0.236,0.335,1,IN,0
E006720,2026-05-06,13,321.57,24.74,0.107,163.33000683981132,7,mobile,False,,0.745,3,UK,1
E006721,2026-05-06,7,292.77,41.82,0.18,24.0,5,mobile,True,0.731,0.148,0,IN,1
E006722,2026-05-10,5,389.52,77.9,0.102,20.0,5,mobile,True,0.685,0.089,0,BR,0
E006723,2026-05-06,10,1110.85,111.08,0.166,24.0,3,mobile,True,0.188,0.21,1,US,0
E006724,2026-05-12,11,732.15,66.56,0.104,18.0,5,mobile,False,0.27,0.359,4,US,1
E006725,2026-05-07,9,143.25,15.92,0.31591984894694153,23.0,7,mobile,False,0.338,0.207,2,Other,1
E006726,2026-05-05,10,235.14,23.51,0.061,25.0,5,mobile,False,0.757,0.16,3,US,1
E006727,2026-05-04,8,395.31,49.41,0.083,26.0,8,mobile,False,0.708,0.302,1,FR,0
E006728,2026-05-08,10,309.84,30.98,0.055,22.0,3,mobile,True,0.817,0.279,0,US,0
E006729,2026-05-07,6,283.44,47.24,0.248,,2,desktop,True,0.544,0.101,1,BR,0
E006730,2026-04-30,9,165.99,18.44,0.165,30.0,2,desktop,False,0.414,0.375,2,US,1
E006731,2026-04-30,7,153.85,21.98,0.086,30.0,6,desktop,False,0.523,0.572,0,DE,1
E006732,2026-04-27,4,74.66,18.67,0.039,33.0,3,mobile,True,0.654,0.326,0,DE,0
E006733,2026-05-07,7,483.48,69.07,0.033,23.0,4,desktop,True,0.585,0.292,6,US,1
E006734,2026-05-06,7,542.11,77.44,0.124,146.41360600103332,6,desktop,False,0.774,0.185,2,UK,0
E006735,2026-05-05,7,315.4,45.06,0.094,25.0,2,mobile,True,0.628,0.348,0,IN,1
E006736,2026-05-02,10,135.61,13.56,0.25,28.0,4,tablet,False,0.335,0.137,2,FR,0
E006737,2026-05-12,6,325.53,54.26,0.344,18.0,3,mobile,True,0.249,0.268,1,Other,0
E006738,2026-05-09,6,254.46,42.41,0.057,21.0,6,desktop,False,0.473,0.378,1,IN,0
E006739,2026-05-09,9,1020.08,113.34,0.091,21.0,2,desktop,False,0.447,0.248,1,FR,1
E006740,2026-05-07,11,471.11,42.83,0.261,23.0,1,mobile,False,0.507,0.08,4,DE,0
E006741,2026-04-30,14,306.33,21.88,0.26,30.0,2,desktop,True,0.317,0.167,1,Other,0
E006742,2026-05-06,7,330.54,47.22,0.126,24.0,3,mobile,False,0.336,0.358,1,DE,0
E006743,2026-04-27,3,87.01,29.0,0.037,33.0,2,mobile,False,0.39,0.299,0,UK,1
E006744,2026-05-05,14,417.28,29.81,0.035,25.0,1,mobile,True,0.182,0.477,1,IN,0
E006745,2026-05-03,6,193.53,32.25,0.144,27.0,6,mobile,False,0.589,0.399,0,Other,0
E006746,2026-05-03,4,139.4,34.85,0.201,27.0,3,mobile,True,,0.044,1,UK,0
E006747,2026-05-10,10,364.24,36.42,0.093,20.0,5,desktop,False,0.554,0.406,0,US,0
E006748,2026-05-09,1,32.05,32.05,0.328,21.0,5,mobile,False,0.558,0.348,2,DE,1
E006749,2026-05-06,6,458.45,76.41,0.249,24.0,6,mobile,False,0.398,0.369,2,BR,1
E006750,2026-04-29,4,76.29,19.07,0.044,31.0,6,desktop,False,0.327,0.278,2,US,1
E006751,2026-04-28,7,330.53,47.22,0.257,32.0,2,mobile,True,0.72,0.69,1,BR,0
E006752,2026-05-04,5,148.18,29.64,0.355,26.0,2,mobile,False,0.284,0.469,1,DE,1
E006753,2026-05-02,8,231.0,28.88,0.246,28.0,3,desktop,False,0.264,0.188,2,US,0
E006754,2026-05-04,13,1067.03,82.08,0.362,26.0,2,tablet,True,0.692,0.396,0,FR,0
E006755,2026-05-05,5,398.05,79.61,0.167,25.0,6,mobile,False,0.38,0.228,2,US,1
E006756,2026-05-02,6,328.9,54.82,0.093,28.0,3,mobile,True,0.553,0.494,1,IN,0
E006757,2026-05-01,7,611.34,87.33,0.242,29.0,5,desktop,True,0.307,0.08,0,US,0
E006758,2026-04-28,10,1498.85,149.88,0.363,32.0,3,desktop,False,0.841,0.268,1,IN,1
E006759,2026-05-10,8,611.67,76.46,0.052,20.0,2,mobile,True,0.253,0.184,2,US,1
E006760,2026-05-03,4,198.13,49.53,0.219,27.0,2,mobile,True,,0.341,1,Other,0
E006761,2026-04-24,4,344.8,86.2,0.136,36.0,3,mobile,True,0.073,0.283,3,BR,1
E006762,2026-05-12,7,141.29,20.18,0.153,18.0,2,desktop,False,0.666,0.316,0,US,0
E006763,2026-05-09,10,297.39,29.74,0.082,21.0,3,tablet,True,0.197,0.162,0,Other,0
E006764,2026-04-21,16,693.07,43.32,0.069,39.0,2,desktop,True,0.167,0.444,1,UK,0
E006765,2026-05-07,6,311.38,51.9,0.018,23.0,6,mobile,True,0.664,0.216,1,DE,1
E006766,2026-05-02,8,152.03,19.0,0.195,28.0,1,desktop,True,0.343,0.457,2,Other,0
E006767,2026-05-05,8,119.44,14.93,0.24,25.0,2,desktop,True,0.52,0.136,3,Other,0
E006768,2026-04-22,7,259.52,37.07,0.049,38.0,6,mobile,False,0.614,0.054,0,FR,1
E006769,2026-05-09,6,346.58,57.76,0.19,21.0,4,desktop,False,0.45,0.13,4,Other,1
E006770,2026-05-13,11,1464.06,133.1,0.182,17.0,4,mobile,False,0.053,0.386,1,US,0
E006771,2026-05-02,12,517.22,43.1,0.311,28.0,9,mobile,False,0.451,0.148,5,US,1
E006772,2026-05-04,7,417.36,59.62,0.091,26.0,6,desktop,True,0.402,0.104,2,US,0
E006773,2026-05-07,7,313.03,44.72,0.38,136.37374557512592,5,mobile,True,0.287,0.255,0,US,0
E006774,2026-05-10,7,1779.78,254.25,0.322,20.0,4,tablet,False,0.346,0.277,0,DE,0
E006775,2026-05-01,11,667.72,60.7,0.097,29.0,3,mobile,True,0.2,0.345,1,US,1
E006776,2026-05-05,9,198.37,22.04,0.176,25.0,7,mobile,False,,0.254,1,DE,0
E006777,2026-05-02,10,634.52,63.45,0.097,28.0,4,mobile,True,0.399,0.467,2,US,0
E006778,2026-05-01,4,194.14,48.53,0.421,29.0,9,mobile,False,0.23,0.516,2,US,1
E006779,2026-05-14,7,254.57,36.37,0.341,16.0,5,mobile,True,0.366,0.261,0,BR,1
E006780,2026-05-17,8,878.8028154342126,27.92,0.093,13.0,2,desktop,False,0.585,0.247,1,US,1
E006781,2026-05-04,6,276.22,46.04,0.039,26.0,5,mobile,False,0.424,0.099,2,BR,1
E006782,2026-05-03,7,239.46,34.21,0.101,27.0,3,mobile,True,0.562,0.223,0,BR,0
E006783,2026-05-04,12,405.12,33.76,0.47,26.0,2,desktop,True,0.387,0.458,2,DE,0
E006784,2026-05-04,4,221.33,55.33,0.196,26.0,4,mobile,True,0.422,0.637,0,Other,0
E006785,2026-05-01,8,531.65,66.46,0.298,29.0,5,desktop,True,0.302,0.223,2,Other,1
E006786,2026-05-06,10,402.46,40.25,0.046,24.0,5,mobile,False,0.454,0.748,0,US,0
E006787,2026-05-07,8,255.18,31.9,0.099,23.0,3,mobile,False,0.528,0.279,0,FR,0
E006788,2026-04-26,6,200.5,33.42,0.026,34.0,4,desktop,False,0.368,0.326,0,US,1
E006789,2026-05-04,9,632.69,70.3,0.039,26.0,5,desktop,False,0.376,0.078,1,UK,1
E006790,2026-04-30,5,247.32,49.46,0.242,30.0,6,desktop,False,0.52,0.122,0,FR,0
E006791,2026-05-10,5,129.72,25.94,0.176,20.0,6,mobile,True,0.395,0.624,0,BR,0
E006792,2026-05-07,8,82.34,10.29,0.052,23.0,4,mobile,False,0.681,0.313,0,IN,0
E006793,2026-05-03,7,597.69,85.38,0.037,27.0,3,desktop,False,0.729,0.352,1,BR,0
E006794,2026-05-02,12,259.26,21.6,0.07,28.0,3,desktop,True,0.386,0.42,0,BR,0
E006795,2026-05-13,5,93.31,18.66,0.025,17.0,4,desktop,False,0.495,0.658,1,DE,1
E006796,2026-05-04,7,2463.9861655068394,67.17,0.188,26.0,3,desktop,False,0.163,0.225,0,US,0
E006797,2026-05-18,7,103.74,14.82,0.428,12.0,4,desktop,True,0.614,0.109,0,US,0
E006798,2026-05-04,4,111.93,27.98,0.109,26.0,2,mobile,False,0.523,0.641,1,DE,0
E006799,2026-05-10,6,478.03,79.67,0.003,20.0,3,desktop,True,0.697,0.154,1,BR,0
E006800,2026-04-28,6,367.95,61.32,0.004,32.0,3,mobile,True,0.334,0.439,0,US,0
E006801,2026-05-04,5,168.25,33.65,0.136,26.0,4,mobile,True,0.223,0.285,2,UK,0
E006802,2026-05-10,6,205.33,34.22,0.054,20.0,7,desktop,False,0.717,0.157,0,US,0
E006803,2026-05-04,4,101.71,25.43,0.264,26.0,3,mobile,True,0.226,0.118,0,DE,0
E006804,2026-05-04,9,302.09,33.57,0.036,26.0,2,mobile,True,0.21,0.358,1,US,0
E006805,2026-05-17,9,298.16,33.13,0.076,13.0,4,desktop,True,,0.209,2,US,0
E006806,2026-05-02,4,169.65,42.41,0.007,28.0,5,desktop,True,0.423,0.277,2,US,1
E006807,2026-05-08,9,731.68,81.3,0.128,22.0,3,mobile,False,0.28,0.207,0,US,1
E006808,2026-05-02,10,598.48,59.85,0.132,28.0,5,tablet,False,0.488,0.022,1,UK,0
E006809,2026-04-24,10,416.02,41.6,0.241,36.0,3,mobile,True,,0.201,1,Other,1
E006810,2026-05-04,10,302.21,30.22,0.178,26.0,8,desktop,True,0.662,0.154,0,US,0
E006811,2026-04-24,4,957.5035933215439,76.77,0.109,36.0,5,mobile,True,0.684,0.05,0,UK,0
E006812,2026-04-30,8,757.69,94.71,0.033,30.0,4,mobile,False,0.04,0.391,1,DE,1
E006813,2026-05-05,8,,45.57,0.339,25.0,1,mobile,False,0.318,0.549,1,FR,1
E006814,2026-05-02,8,494.84,61.85,0.12,28.0,3,mobile,True,0.276,0.183,1,US,1
E006815,2026-05-01,11,92.75,8.43,0.129,29.0,3,mobile,True,0.379,0.299,1,US,1
E006816,2026-04-27,8,224.86,28.11,0.107,33.0,7,mobile,True,0.499,0.609,1,Other,0
E006817,2026-05-03,8,131.95,16.49,0.202,27.0,3,desktop,False,0.756,0.353,0,Other,0
E006818,2026-05-04,7,350.03,50.0,0.056,26.0,3,mobile,True,0.41,0.095,1,UK,0
E006819,2026-05-11,8,156.31,19.54,0.3131306510113589,19.0,3,mobile,False,0.777,0.038,0,DE,1
E006820,2026-05-08,9,3140.85,348.98,0.123,22.0,2,tablet,False,,0.184,1,US,0
E006821,2026-04-27,8,607.66,75.96,0.034,33.0,2,desktop,True,0.479,0.138,0,US,0
E006822,2026-05-04,4,222.12,55.53,0.06,26.0,3,tablet,False,0.083,0.713,2,US,0
E006823,2026-05-12,8,247.92,30.99,0.021,18.0,4,mobile,False,0.397,0.463,4,BR,0
E006824,2026-05-04,9,295.14,32.79,0.226,26.0,1,mobile,True,0.629,0.423,1,US,0
E006825,2026-05-02,9,481.07,53.45,0.11,28.0,3,desktop,False,0.123,0.242,3,US,1
E006826,2026-05-05,6,1120.06,186.68,0.278,25.0,2,desktop,False,0.637,0.371,0,US,0
E006827,2026-05-02,10,764.5,76.45,0.054,28.0,2,mobile,True,0.519,0.47,0,US,1
E006828,2026-05-01,9,588.09,65.34,0.266,29.0,2,desktop,False,0.439,0.503,0,UK,0
E006829,2026-05-10,9,333.67,37.07,0.17,20.0,5,desktop,True,0.373,0.555,2,DE,0
E006830,2026-05-03,8,89.52,11.19,0.234,27.0,2,desktop,True,0.453,0.218,0,DE,0
E006831,2026-05-13,7,229.28,32.75,0.085,17.0,5,mobile,False,0.748,0.284,4,UK,1
E006832,2026-05-08,9,286.27,31.81,0.093,22.0,1,desktop,False,0.526,0.45,0,UK,1
E006833,2026-05-01,9,344.45,38.27,0.05,29.0,2,mobile,True,0.539,0.14,1,BR,1
E006834,2026-05-04,8,337.96,42.24,0.062,26.0,2,tablet,False,0.826,0.241,2,US,0
E006835,2026-05-02,7,341.77,48.82,0.06,28.0,3,mobile,True,0.441,0.122,1,US,1
E006836,2026-05-09,8,203.68,25.46,0.294,21.0,8,mobile,False,0.4,0.617,1,IN,1
E006837,2026-05-10,8,670.75,83.84,0.18,20.0,4,mobile,False,0.525,0.458,1,FR,0
E006838,2026-04-28,6,814.51,135.75,0.312,32.0,4,desktop,False,0.656,0.37,1,UK,0
E006839,2026-05-03,7,246.46,35.21,0.025,27.0,4,tablet,False,0.403,0.35,1,US,1
E006840,2026-05-05,6,291.8,48.63,0.087,25.0,5,desktop,False,0.285,0.32,0,US,0
E006841,2026-05-04,11,229.03,20.82,0.116,26.0,8,desktop,True,0.608,0.471,1,US,0
E006842,2026-05-03,13,253.29,19.48,0.173,,4,tablet,False,0.207,0.365,0,IN,0
E006843,2026-05-06,9,969.67,107.74,0.247,24.0,3,desktop,True,0.117,0.55,2,DE,0
E006844,2026-05-07,8,652.7,81.59,0.172,23.0,2,mobile,False,0.408,0.447,0,US,1
E006845,2026-05-09,9,408.45,45.38,0.278,21.0,3,desktop,False,0.45,0.211,1,US,0
E006846,2026-05-03,10,585.3,58.53,0.028,27.0,4,mobile,False,0.315,0.17,1,US,1
E006847,2026-05-06,7,433.62,61.95,0.013,24.0,6,mobile,True,0.324,0.383,1,US,0
E006848,2026-05-05,10,203.89,20.39,0.156,25.0,3,mobile,False,0.743,0.366,2,DE,1
E006849,2026-05-05,8,132.62,16.58,0.138,25.0,1,mobile,False,0.443,0.181,0,US,0
E006850,2026-05-04,13,182.02,14.0,0.421,26.0,5,tablet,False,0.516,0.18,2,Other,0
E006851,2026-05-06,7,373.51,53.36,0.399,24.0,2,tablet,False,0.206,0.093,1,BR,1
E006852,2026-05-10,7,722.61,103.23,0.139,20.0,7,mobile,True,,0.544,0,Other,0
E006853,2026-04-30,7,453.06,64.72,0.166,30.0,5,desktop,True,0.232,0.03,1,IN,0
E006854,2026-05-07,7,191.45,27.35,0.306,23.0,5,mobile,False,0.448,0.198,4,Other,0
E006855,2026-04-27,7,76.63,10.95,0.141,33.0,3,mobile,True,,0.265,1,Other,1
E006856,2026-04-30,7,581.44,83.06,0.117,30.0,5,mobile,False,,0.134,2,US,0
E006857,2026-05-07,13,604.55,46.5,0.092,23.0,4,mobile,True,0.781,0.281,3,US,1
E006858,2026-05-05,8,335.27,41.91,0.22,25.0,6,mobile,False,0.599,0.166,1,US,0
E006859,2026-05-01,6,315.26,52.54,0.342,29.0,9,mobile,False,0.455,0.24,2,FR,1
E006860,2026-05-07,8,216.73,27.09,0.088,23.0,3,mobile,False,0.173,0.019,0,FR,0
E006861,2026-05-09,5,161.73,32.35,0.107,21.0,2,mobile,False,0.237,0.141,0,US,1
E006862,2026-04-30,10,320.84,32.08,0.021,30.0,4,tablet,True,0.198,0.294,1,IN,1
E006863,2026-05-05,10,640.03,64.0,0.04,131.70240692030183,1,mobile,True,0.334,0.437,1,IN,0
E006864,2026-05-02,6,159.12,26.52,0.005,28.0,6,mobile,False,0.657,0.415,0,FR,1
E006865,2026-04-26,9,295.72,32.86,0.137,34.0,6,mobile,False,0.601,0.419,0,UK,0
E006866,2026-05-03,8,226.77,28.35,0.398,27.0,2,mobile,False,,0.219,1,US,0
E006867,2026-05-03,14,370.68,26.48,1.630757523675386,27.0,5,mobile,False,0.259,0.268,2,UK,1
E006868,2026-05-05,4,136.66,34.17,0.183,25.0,2,mobile,True,,0.286,1,US,0
E006869,2026-05-03,4,180.99,45.25,0.084,27.0,2,desktop,False,0.343,0.42,1,DE,1
E006870,2026-04-28,8,525.97,65.75,0.03,32.0,6,desktop,False,0.064,0.362,1,US,1
E006871,2026-05-09,5,2220.252985714638,90.49,0.057,21.0,7,desktop,True,0.23,0.45,2,US,0
E006872,2026-05-11,14,4324.2,308.87,0.194,19.0,5,desktop,True,0.549,0.216,2,UK,1
E006873,2026-05-05,3,267.79,89.26,0.168,25.0,4,mobile,False,0.584,0.38,2,DE,0
E006874,2026-05-09,9,677.37,75.26,0.5250394112162629,21.0,2,mobile,False,0.414,0.587,1,US,1
E006875,2026-05-08,10,387.96,38.8,0.132,114.83273930366556,4,mobile,True,0.19,0.492,2,Other,0
E006876,2026-05-05,7,624.67,89.24,0.059,25.0,6,mobile,False,0.571,0.239,1,US,1
E006877,2026-05-11,9,1263.81,140.42,0.22,19.0,3,mobile,True,0.46,0.483,1,Other,1
E006878,2026-05-05,5,284.66,56.93,0.017,25.0,4,mobile,False,0.233,0.09,1,US,0
E006879,2026-05-03,8,368.43,46.05,0.02,27.0,5,desktop,False,0.447,0.068,1,US,1
E006880,2026-05-02,7,464.6,66.37,0.19,28.0,3,mobile,False,0.234,0.264,2,Other,1
E006881,2026-05-04,9,1298.9,144.32,0.002,26.0,4,mobile,False,,0.186,1,BR,0
E006882,2026-04-29,11,305.87,27.81,0.26,31.0,3,desktop,False,0.483,0.554,2,FR,1
