client_id,activity_date,contract_type,monthly_charges,total_charges,tenure_months,calls_to_support,avg_call_duration_min,data_usage_gb,international_plan,has_technical_issues,payment_delay_count,competitor_offer_seen,region,churned
T004866,2026-05-22,Month-to-month,42.57,891.78,21,1,66.90096437358412,3.79,False,False,2,True,North,0
T004867,2026-05-14,Month-to-month,51.96,1258.19,25,1,9.3,24.7,False,False,0,True,West,1
T004868,2026-05-20,Month-to-month,61.06,1045.08,17,0,5.5,13.56,False,False,1,False,West,0
T004869,2026-05-21,Month-to-month,78.9,1847.56,23,4,6.6,25.64,False,False,1,False,North,1
T004870,2026-05-17,One year,27.34,765.6,28,1,18.4,1.96,False,True,0,False,East,0
T004871,2026-05-22,Month-to-month,58.35,6712.306921353363,26,1,11.7,7.17,False,False,0,True,East,0
T004872,2026-05-25,Month-to-month,53.16,1206.55,24,3,7.6,18.73,False,True,0,False,North,1
T004873,2026-05-15,One year,76.52,1280.02,16,2,5.1,7.19,False,True,0,False,East,0
T004874,2026-05-22,One year,63.41,1429.07,24,3,,35.88,False,False,0,False,North,0
T004875,2026-05-19,Month-to-month,93.13,3173.72,33,1,7.0,5.15,False,False,1,True,North,1
T004876,2026-05-21,One year,72.76,1370.92,21,5,4.6,,False,False,0,False,Central,1
T004877,2026-05-24,Month-to-month,83.1,2455.67,30,3,7.3,8.74,True,False,0,False,East,1
T004878,2026-05-17,One year,71.99,1960.91,26,2,10.0,16.87,False,True,0,False,West,0
T004879,2026-05-12,Month-to-month,30.51,1075.72,36,4,7.5,5.86,False,True,1,False,West,1
T004880,2026-05-24,Month-to-month,53.76,962.64,18,2,15.4,8.99,False,False,1,True,Central,1
T004881,2026-05-23,Month-to-month,44.94,1138.23,25,1,11.5,49.29,False,True,0,True,South,1
T004882,2026-05-20,One year,87.77,2170.27,28,2,7.0,7.0,False,False,1,False,South,0
T004883,2026-05-23,One year,90.54,1836.43,20,2,11.4,11.78,False,False,3,False,South,0
T004884,2026-05-24,Month-to-month,62.54,1904.25,32,1,7.0,36.11,True,False,2,False,East,0
T004885,2026-05-20,Two year,69.36,1813.92,25,4,7.5,6.12,False,False,0,False,East,0
T004886,2026-05-21,Two year,20.0,596.27,30,3,35.10047375023509,24.08,True,False,0,True,West,1
T004887,2026-05-21,Month-to-month,53.31,1025.15,19,1,6.2,9.49,False,False,2,False,South,0
T004888,2026-05-23,One year,20.0,413.13,22,4,62.13762287821513,3.38,False,False,1,False,North,1
T004889,2026-05-20,Month-to-month,89.27,2687.67,29,4,12.4,25.32,False,False,1,True,Central,0
T004890,2026-05-23,Two year,131.87,3022.41,23,0,4.3,88.93,False,True,1,False,West,0
T004891,2026-05-19,Month-to-month,49.0,1356.04,30,2,14.9,32.48,False,False,1,True,South,0
T004892,2026-05-17,Month-to-month,71.87,1816.37,26,3,10.1,15.95,False,True,0,False,West,0
T004893,2026-05-25,Month-to-month,77.52,1758.28,22,2,1.0,,True,False,0,False,East,1
T004894,2026-05-20,Month-to-month,30.9,682.68,22,2,9.0,15.15,True,False,0,False,West,1
T004895,2026-05-25,One year,61.06,1639.64,26,1,10.6,24.15,False,False,0,False,South,0
T004896,2026-05-26,Month-to-month,79.03,2089.43,27,2,5.3,4.51,False,True,1,False,East,1
T004897,2026-05-23,Month-to-month,70.07,1482.48,20,1,17.7,1.87,False,True,0,False,North,0
T004898,2026-05-24,Month-to-month,66.79,2139.42,30,3,4.5,3.4,False,False,0,False,North,0
T004899,2026-05-15,Two year,56.11,1020.73,20,3,10.3,24.619431327388668,False,True,1,False,West,0
T004900,2026-05-22,One year,40.52,1123.2,27,2,5.3,9.09,False,False,0,True,South,1
T004901,2026-05-22,Month-to-month,305.91081675701747,2196.02,24,2,5.5,8.29,True,False,0,False,North,0
T004902,2026-05-23,Month-to-month,117.81,2767.12,23,2,8.5,11.4,False,False,0,False,North,0
T004903,2026-05-18,Month-to-month,20.0,417.99,21,1,4.8,5.42,False,False,1,True,South,1
T004904,2026-05-24,Two year,20.0,502.75,27,1,6.6,13.87,False,False,0,False,West,0
T004905,2026-05-21,One year,28.56,588.91,21,2,5.3,9.09,False,True,0,False,South,0
T004906,2026-05-20,One year,51.76,905.49,18,2,1.6,7.66,False,False,1,True,West,1
T004907,2026-05-20,Two year,57.13,1546.81,26,4,6.7,11.94,False,False,0,False,Central,0
T004908,2026-05-20,Month-to-month,68.81,1801.4,25,3,16.4,7.35,False,False,0,True,South,1
T004909,2026-05-20,One year,67.17,1062.95,16,2,5.7,37.78,False,False,0,False,West,0
T004910,2026-05-17,Month-to-month,60.84,1155.74,20,1,7.8,8.12,False,False,1,False,North,0
T004911,2026-05-19,Month-to-month,103.16,1746.26,19,0,8.4,10.97,False,True,0,False,South,0
T004912,2026-05-27,Month-to-month,37.23,840.84,22,1,15.0,41.69,False,False,3,True,North,1
T004913,2026-05-22,Month-to-month,92.22,2357.27,25,2,9.8,6.84,False,False,0,True,North,1
T004914,2026-05-23,Two year,124.55,2557.86,23,4,4.4,26.01,True,False,0,False,North,0
T004915,2026-05-21,Month-to-month,20.88,491.51,23,3,1.2,8.11,False,True,1,True,North,1
T004916,2026-05-24,Two year,20.0,374.73,18,4,4.3,65.55,False,False,0,True,West,0
T004917,2026-05-28,One year,70.57,1577.35,26,2,8.5,,False,False,0,True,East,0
T004918,2026-05-18,One year,84.4,1038.99,13,2,3.3,4.82,False,True,1,False,Central,0
T004919,2026-05-19,Two year,66.09,2594.52,35,1,13.3,29.85,False,True,1,False,East,1
T004920,2026-05-21,Month-to-month,20.0,540.61,27,3,6.6,72.52,False,False,2,False,East,1
T004921,2026-05-19,Month-to-month,20.0,622.89,28,0,13.4,19.11,False,False,2,True,North,0
T004922,2026-05-21,Month-to-month,49.76,1255.98,25,2,6.4,9.41,False,False,1,False,East,0
T004923,2026-05-19,Month-to-month,77.47,1469.44,18,1,4.6,4.05,False,False,2,False,South,0
T004924,2026-05-18,Two year,54.36,1229.68,23,0,4.1,15.13,False,False,0,False,Central,0
T004925,2026-05-21,Month-to-month,71.4,1654.38,24,2,10.0,48.78,False,False,0,False,Central,0
T004926,2026-05-21,Month-to-month,,1685.92,26,1,13.1,21.1,False,False,1,False,North,0
T004927,2026-05-22,Month-to-month,92.93,2955.85,31,3,9.8,9.4,False,False,2,True,East,0
T004928,2026-05-20,Month-to-month,30.18,750.47,26,3,3.2,8.71,False,False,1,False,East,0
T004929,2026-05-22,One year,67.64,1479.82,23,3,8.3,15.62,False,False,0,False,East,1
T004930,2026-05-13,Month-to-month,108.16,2490.92,25,1,7.3,5.52,False,False,2,False,North,0
T004931,2026-05-24,One year,,1198.88,29,2,1.0,15.29,False,False,2,False,East,1
T004932,2026-05-23,One year,46.19,1198.11,25,1,8.2,29.0,True,True,0,False,West,0
T004933,2026-05-23,One year,67.59,1868.92,28,1,11.5,17.77,False,False,0,False,South,0
T004934,2026-05-24,Month-to-month,33.28,752.67,23,1,14.5,13.72,False,True,0,False,East,0
T004935,2026-05-19,One year,30.07,679.51,21,1,11.3,5.16,False,False,2,False,North,0
T004936,2026-05-24,Month-to-month,54.59,1304.15,26,2,1.6,17.57,False,True,1,False,Central,1
T004937,2026-05-23,Month-to-month,57.68,2012.11,32,3,4.5,5.81,False,False,1,False,North,1
T004938,2026-05-24,One year,87.54,2040.27,25,2,11.8,22.88,False,True,0,False,North,1
T004939,2026-05-25,One year,38.1,984.42,26,3,3.4,22.92,False,True,0,False,South,1
T004940,2026-05-18,Month-to-month,65.91,1610.83,24,3,10.4,3.98,False,False,0,False,West,0
T004941,2026-05-22,Two year,102.03,2889.31,27,1,6.1,6.06,False,False,0,False,West,0
T004942,2026-05-25,Month-to-month,100.24,2213.17,24,1,7.7,10.55,False,False,2,True,North,0
T004943,2026-05-15,One year,61.69,1803.74,29,2,3.5,7.34,False,False,0,False,North,1
T004944,2026-05-15,Two year,70.67,2123.12,31,1,9.4,7.81,False,False,1,False,West,0
T004945,2026-05-25,Month-to-month,37.84,1112.19,28,1,6.3,22.51,False,False,3,False,South,1
T004946,2026-05-22,Two year,,1212.91,17,4,15.1,20.78,False,False,2,False,North,1
T004947,2026-05-19,One year,110.91,3004.62,30,4,6.2,21.62,False,False,2,False,Central,1
T004948,2026-05-21,One year,103.98,2011.61,19,2,17.4,20.93,False,False,2,False,North,1
T004949,2026-05-19,One year,64.33,1669.92,26,1,10.0,50.68,False,True,2,False,East,1
T004950,2026-05-14,One year,75.38,2133.63,26,0,7.2,,False,False,0,False,North,0
T004951,2026-05-20,Month-to-month,42.93,1394.93,31,0,5.2,20.95,True,False,1,False,West,0
T004952,2026-05-21,One year,37.11,1099.75,31,1,7.3,,False,True,1,False,West,0
T004953,2026-05-20,Month-to-month,54.07,1530.89,27,4,6.2,4.03,False,True,0,True,South,1
T004954,2026-05-24,Two year,73.12,1689.91,23,0,8.0,20.63,False,False,1,False,East,0
T004955,2026-05-14,Month-to-month,86.66,2153.87,24,6,7.0,12.66,True,False,1,True,Central,1
T004956,2026-05-21,Month-to-month,62.62,1024.2,17,4,14.3,12.05,True,False,1,False,West,1
T004957,2026-05-20,Two year,78.2,2071.44,27,0,10.9,10.77,False,False,1,True,South,0
T004958,2026-05-14,Month-to-month,20.0,598.85,29,4,12.0,2.28,False,False,1,False,South,1
T004959,2026-05-20,Month-to-month,70.11,1744.12,24,0,12.7,5.62,True,False,0,False,Central,0
T004960,2026-05-23,One year,46.39,1452.67,35,2,6.3,11.77,True,False,0,False,North,0
T004961,2026-05-21,Month-to-month,27.47,565.4,20,4,3.0,34.75,False,False,0,False,North,1
T004962,2026-05-22,Month-to-month,78.62,11009.472024361194,30,4,9.6,14.61,False,False,0,True,North,1
T004963,2026-05-18,Month-to-month,108.41,3180.89,29,5,8.1,10.65,False,False,1,True,West,1
T004964,2026-05-24,Month-to-month,64.59,1007.19,17,8,7.4,11.42,False,False,1,False,North,1
T004965,2026-05-15,Month-to-month,91.39,3530.89,37,0,17.5,6.81,False,True,0,True,South,1
T004966,2026-05-20,Month-to-month,52.47,1681.48,31,4,10.4,39.79,False,False,1,False,East,1
T004967,2026-05-17,Month-to-month,126.59,2427.24,20,3,3.9,9.91,False,False,0,False,North,0
T004968,2026-05-17,Month-to-month,20.0,591.65,29,2,9.1,45.41,False,False,0,False,South,0
T004969,2026-05-15,Month-to-month,61.97,1484.63,24,0,9.9,9.44,False,False,2,True,South,1
T004970,2026-05-19,One year,87.54,1713.62,19,1,5.2,11.42,False,False,1,False,North,0
T004971,2026-05-28,One year,64.07,1133.17,19,4,11.2,11.13,False,False,2,False,Central,0
T004972,2026-05-14,Month-to-month,106.29,2396.36,24,1,3.5,15.08,False,False,1,False,North,0
T004973,2026-05-21,Month-to-month,20.0,674.39,35,4,4.8,3.95,False,True,2,False,West,1
T004974,2026-05-20,Two year,61.66,1168.62,19,2,6.8,12.42,False,False,0,True,East,1
T004975,2026-05-24,One year,57.52,1555.33,25,1,6.4,7.37,False,False,2,False,North,0
T004976,2026-05-19,Month-to-month,61.69,1368.89,22,1,8.5,11.48,False,False,0,True,North,0
T004977,2026-05-23,Month-to-month,20.0,565.53,27,3,5.0,8.97,False,False,2,False,East,0
T004978,2026-05-17,Month-to-month,56.26,1560.04,29,0,9.6,3.11,False,False,1,True,South,1
T004979,2026-05-19,Two year,54.87,1066.08,20,2,9.3,9.02,False,True,0,False,North,0
T004980,2026-05-26,Two year,72.3,1886.0,27,3,1.0,25.16,False,False,1,False,Central,0
T004981,2026-05-18,Two year,97.95,2327.45,24,1,13.3,10.55,False,True,2,True,South,0
T004982,2026-05-19,Month-to-month,68.34,1483.07,21,2,10.0,7.81,False,False,0,True,Central,0
T004983,2026-05-20,Month-to-month,77.53,1524.64,20,2,7.3,2.26,False,False,2,False,North,1
T004984,2026-05-18,Month-to-month,102.73,2326.92,23,1,4.7,8.76,False,False,1,True,North,1
T004985,2026-05-23,Month-to-month,100.68,3833.19,37,3,10.8,15.58,False,False,2,False,East,1
T004986,2026-05-15,Month-to-month,20.0,1574.9292954456223,22,6,5.5,33.13,False,False,0,False,South,1
T004987,2026-05-22,One year,88.92,1709.59,20,5,6.3,1.0,False,False,0,False,North,1
T004988,2026-05-26,Month-to-month,88.73,1832.15,21,1,6.8,34.4,False,False,1,False,North,0
T004989,2026-05-22,Two year,57.13,1246.94,20,2,6.5,19.7,False,False,0,False,North,0
T004990,2026-05-19,Month-to-month,51.24,1284.02,24,2,7.0,10.76,False,False,1,True,West,1
T004991,2026-05-18,Month-to-month,31.13,851.99,25,1,1.4,6.59,False,False,0,False,South,0
T004992,2026-05-21,Two year,20.0,317.86,17,2,9.7,25.31,False,False,0,True,Central,0
T004993,2026-05-16,One year,90.49,2306.47,25,3,4.7,13.52,False,False,0,False,North,1
T004994,2026-05-15,Month-to-month,87.95,1381.05,16,1,7.4,3.65,True,False,0,False,South,0
T004995,2026-05-24,One year,62.0,1342.7,22,1,6.0,24.44,False,False,1,False,South,1
T004996,2026-05-17,Month-to-month,86.3,1433.67,18,0,7.9,16.12,False,False,0,False,East,1
T004997,2026-05-19,Month-to-month,95.71,2854.02,28,3,7.3,38.04,True,False,1,False,Central,1
T004998,2026-05-22,Month-to-month,20.0,367.56,20,4,6.3,16.64,False,False,0,False,West,1
T004999,2026-05-23,Month-to-month,72.48,1211.25,16,2,8.6,47.6,False,True,0,False,North,0
T005000,2026-05-19,One year,57.72,1357.95,24,0,11.5,41.11,True,False,1,False,South,0
T005001,2026-05-23,Month-to-month,77.97,2455.71,33,2,9.2,8.7,False,False,1,False,West,1
T005002,2026-05-16,One year,70.59,1411.59,21,2,12.2,37.8,False,False,1,True,North,0
T005003,2026-05-25,One year,88.1,3091.11,35,1,12.9,5.88,False,True,0,False,East,0
T005004,2026-05-21,Month-to-month,20.0,431.94,22,3,6.2,3.43,False,False,1,False,South,0
T005005,2026-05-16,Month-to-month,104.42,2193.29,21,3,14.5,8.44,True,False,2,False,South,1
T005006,2026-05-20,Month-to-month,49.29,887.93,20,4,6.4,40.93,True,False,1,False,South,1
T005007,2026-05-15,One year,60.97,1093.54,20,0,2.8,16.96,False,False,0,True,South,0
T005008,2026-05-18,One year,20.0,436.3,24,3,,14.2,False,True,0,True,Central,0
T005009,2026-05-22,One year,61.89,1931.29,30,3,10.3,24.85,False,False,1,False,East,0
T005010,2026-05-19,Month-to-month,64.45,1866.3,27,5,15.9,5.45,False,True,0,True,Central,1
T005011,2026-05-20,Month-to-month,62.61,1668.08,27,4,11.4,9.14,False,False,0,False,West,1
T005012,2026-05-25,Month-to-month,42.92,1068.46,24,1,13.1,14.37,False,True,0,False,South,1
T005013,2026-05-19,Month-to-month,28.41,404.65,14,5,13.0,14.67,False,False,0,False,East,0
T005014,2026-05-22,One year,84.24,2496.55,28,3,5.7,12.28,False,False,2,False,South,0
T005015,2026-05-21,Month-to-month,20.0,318.08,15,1,,3.21,False,False,0,False,West,0
T005016,2026-05-21,Month-to-month,89.14,2341.59,28,2,5.5,6.71,False,False,2,False,North,0
T005017,2026-05-23,Month-to-month,115.84,3859.39,33,2,8.4,,False,True,1,True,Central,1
T005018,2026-05-20,Month-to-month,131.5,3976.95,29,1,8.3,4.8,False,True,0,True,East,0
T005019,2026-05-22,One year,32.49,982.85,29,1,9.4,4.91,False,False,1,False,East,0
T005020,2026-05-21,Month-to-month,82.73,1460.25,17,1,14.5,16.75,False,True,0,False,East,0
T005021,2026-05-17,Two year,48.12,912.85,19,0,13.4,3.45,False,True,0,False,East,1
T005022,2026-05-19,Two year,333.9200777284833,3155.3,30,3,8.0,4.15,False,True,0,False,East,0
T005023,2026-05-24,Two year,76.79,1355.4,19,3,6.6,7.07,False,False,3,False,East,0
T005024,2026-05-19,One year,56.23,1047.52,20,2,12.9,40.13,False,False,1,False,North,0
T005025,2026-05-21,One year,37.69,1134.87,28,1,9.0,31.93,False,False,1,False,East,0
T005026,2026-05-17,One year,53.91,1421.18,25,1,13.3,3.14,False,True,1,False,South,1
T005027,2026-05-22,Month-to-month,44.77,1207.82,25,0,1.0,8.22,True,False,0,False,East,0
T005028,2026-05-22,Month-to-month,64.27,1466.85,23,0,8.1,24.29,False,True,2,True,East,1
T005029,2026-05-19,One year,65.82,1564.96,25,3,13.2,41.68,False,False,1,False,North,0
T005030,2026-05-21,Month-to-month,48.36,1006.15,21,0,3.2,6.05,True,False,0,True,West,0
T005031,2026-05-22,Month-to-month,45.68,,19,1,2.1,16.62,False,True,1,False,South,1
T005032,2026-05-16,Two year,83.82,1847.1,23,1,2.3,5.93,False,False,2,False,East,0
T005033,2026-05-25,Month-to-month,86.01,2216.99,26,3,8.5,26.5,True,False,1,False,West,0
T005034,2026-05-22,Month-to-month,40.62,947.98,22,3,5.3,8.73,False,False,1,True,East,1
T005035,2026-05-23,One year,63.36,1717.71,27,1,9.6,10.34,False,False,1,True,West,0
T005036,2026-05-21,Month-to-month,39.07,1149.47,30,2,11.9,3.82,False,False,0,False,North,0
T005037,2026-05-19,Two year,143.24,2378.36,16,3,5.4,23.83,False,False,1,True,North,0
T005038,2026-05-25,Month-to-month,36.78,933.51,26,3,10.1,16.63,True,False,0,False,East,0
T005039,2026-05-19,Two year,72.6,2006.95,27,1,,14.8,False,False,0,False,North,0
T005040,2026-05-19,One year,78.35,1722.36,25,0,1.0,8.51,False,False,2,True,North,0
T005041,2026-05-20,Month-to-month,45.04,1068.49,26,2,4.2,8.08,True,False,1,False,North,1
T005042,2026-05-22,Month-to-month,39.19,542.25,14,3,10.1,19.07,False,False,0,True,South,1
T005043,2026-05-19,Month-to-month,56.62,1811.79,30,1,10.4,7.44,True,False,2,False,Central,1
T005044,2026-05-17,Month-to-month,39.05,774.57,20,2,2.4,23.69,False,False,0,True,North,1
T005045,2026-05-20,Month-to-month,70.65,2254.99,32,2,7.5,31.94,False,False,0,True,South,1
T005046,2026-05-16,Two year,39.51,1200.06,30,3,1.0,8.61,False,False,0,True,Central,1
T005047,2026-05-20,Month-to-month,69.4,1631.29,24,2,7.9,12.43,False,False,0,False,Central,1
T005048,2026-05-12,Two year,20.0,533.34,29,1,10.4,2.75,False,False,2,False,North,0
T005049,2026-05-23,Month-to-month,40.79,1181.49,28,3,1.7,10.31,False,True,2,False,Central,1
T005050,2026-05-19,Two year,52.4,1699.05,32,4,4.0,10.62,False,False,0,False,North,0
T005051,2026-05-21,Month-to-month,95.02,1932.97,20,2,2.6,15.46,True,False,0,False,West,1
T005052,2026-05-20,Month-to-month,20.0,604.34,32,7,8.7,21.45,True,False,0,False,North,1
T005053,2026-05-20,One year,95.46,3493.38,34,4,11.1,16.14,False,False,0,False,South,1
T005054,2026-05-23,Month-to-month,84.79,1659.41,20,2,14.6,29.32,False,True,1,False,North,1
T005055,2026-05-19,Two year,20.0,342.89,16,0,1.9,,False,False,1,True,West,0
T005056,2026-05-23,Month-to-month,81.14,1669.41,23,0,7.8,5.37,False,False,1,False,North,1
T005057,2026-05-21,Month-to-month,37.1,1016.61,28,1,12.0,31.83,False,False,1,False,South,1
T005058,2026-05-26,Month-to-month,,2474.93,28,2,9.2,4.86,False,False,0,True,West,1
T005059,2026-05-21,One year,83.92,2499.59,30,1,2.5,5.9,False,False,2,False,North,0
T005060,2026-05-19,Month-to-month,88.79,2181.01,28,0,7.3,11.34,True,False,1,True,Central,0
T005061,2026-05-20,Month-to-month,47.86,1321.21,29,3,12.0,4.85,True,True,0,False,South,0
T005062,2026-05-19,Month-to-month,85.46,2686.49,31,0,8.1,9.41,False,False,1,False,North,0
T005063,2026-05-22,Month-to-month,111.2,2502.79,21,4,10.7,3.47,False,True,1,True,North,1
T005064,2026-05-19,Month-to-month,56.26,4520.836009721873,22,4,11.8,7.81,False,False,2,True,South,1
T005065,2026-05-22,Two year,60.07,1520.7,24,2,2.4,3.7,True,False,2,False,North,0
T005066,2026-05-14,Month-to-month,86.31,1848.34,21,1,4.7,18.52,False,False,0,False,East,0
T005067,2026-05-24,One year,20.0,509.29,26,1,5.2,13.74,False,False,1,False,East,0
T005068,2026-05-16,Month-to-month,35.55,628.2,17,2,7.6,4.78,False,False,2,False,South,0
T005069,2026-05-22,Month-to-month,95.21,2095.54,21,2,7.7,4.24,False,False,0,True,South,0
T005070,2026-05-20,Month-to-month,69.61,1509.48,22,1,11.6,7.75,True,False,0,True,West,1
T005071,2026-05-23,Month-to-month,58.54,1015.74,18,3,4.9,9.4,False,False,1,False,South,1
T005072,2026-05-26,Month-to-month,36.75,709.39,21,0,13.9,22.31,False,False,0,False,East,0
T005073,2026-05-17,Month-to-month,65.8,1813.65,27,1,13.7,3.91,False,False,0,False,Central,0
T005074,2026-05-13,Month-to-month,49.07,762.55,16,3,11.6,26.06,False,False,1,False,North,1
T005075,2026-05-15,Two year,20.0,677.24,33,3,14.8,,False,False,2,False,East,1
T005076,2026-05-18,Month-to-month,104.08,2323.25,22,2,7.3,8.05,True,False,1,True,Central,1
T005077,2026-05-23,Month-to-month,44.15,5095.352002110311,31,5,2.1,4.4,False,False,0,True,East,0
T005078,2026-05-23,Month-to-month,56.85,1634.97,29,2,2.9,9.26,True,False,0,False,Central,0
T005079,2026-05-21,Month-to-month,,411.94,22,2,8.8,4.45,False,False,1,False,South,0
T005080,2026-05-21,One year,48.95,1102.27,22,1,22.92498324215057,12.58,True,False,0,True,East,0
T005081,2026-05-26,Month-to-month,95.18,2875.82,29,3,5.1,28.97,False,True,0,False,South,1
T005082,2026-05-15,One year,92.93,3526.88,34,0,11.2,66.12,False,True,0,False,North,1
T005083,2026-05-18,Month-to-month,65.76,1276.1,20,3,7.5,11.42,False,False,1,False,Central,0
T005084,2026-05-09,Month-to-month,46.26,1008.16,23,0,2.7,14.6,False,True,2,True,North,1
T005085,2026-05-22,Two year,65.77,1486.45,24,3,3.3,14.54,False,False,0,False,Central,1
T005086,2026-05-25,Month-to-month,80.17,2319.13,29,0,12.0,49.24,False,True,0,False,East,0
T005087,2026-05-19,One year,20.09,543.33,26,3,2.2,12.26,False,True,0,False,Central,1
T005088,2026-05-20,Month-to-month,72.52,2499.69,33,2,2.7,,False,False,0,True,Central,0
T005089,2026-05-18,Two year,87.99,1992.85,21,1,12.6,,False,False,0,False,East,0
T005090,2026-05-19,Month-to-month,63.19,1932.28,30,3,11.0,4.39,False,False,3,False,Central,1
T005091,2026-05-25,Month-to-month,64.42,1695.46,28,2,13.9,47.08,False,True,0,True,West,1
T005092,2026-05-16,One year,43.21,1268.07,29,3,,17.56,False,False,3,False,East,0
T005093,2026-05-22,Month-to-month,73.92,1653.94,25,1,10.4,,False,True,2,True,East,1
T005094,2026-05-19,Month-to-month,113.25,2782.16,25,0,9.0,,False,True,1,False,North,0
T005095,2026-05-18,Two year,107.19,2622.85,25,5,9.1,74.66907787776391,False,True,0,False,North,1
T005096,2026-05-15,One year,47.73,1074.26,22,1,12.3,11.0,False,False,0,True,South,0
T005097,2026-05-20,One year,53.76,879.13,16,2,4.5,2.81,False,True,0,False,South,0
T005098,2026-05-20,One year,105.97,2653.27,26,4,6.9,4.68,False,False,1,False,North,0
T005099,2026-05-25,Two year,82.85,1598.2,20,3,3.7,15.61,False,False,1,True,East,1
