client_id,activity_date,subscription_tier,monthly_fee,days_since_last_login,avg_session_duration_min,support_tickets_last_30d,feature_adoption_count,login_frequency_trend,nps_score,contract_length_months,has_dedicated_manager,industry,country,churned
S002379,2026-05-16,Basic,60.0,14.0,20.8,0,4,increasing,10.0,21,True,Finance,FR,0
S002380,2026-05-14,Premium,109.0,16.0,23.0,2,3,increasing,4.0,23,True,Finance,US,0
S002381,2026-05-16,Premium,294.0,14.0,46.3,2,3,stable,6.0,29,False,Finance,FR,1
S002382,2026-05-17,Basic,48.0,13.0,29.9,2,5,stable,4.0,25,False,Finance,US,1
S002383,2026-05-14,Basic,71.0,16.0,14.4,1,6,declining,3.0,32,False,Education,FR,1
S002384,2026-05-15,Basic,32.0,15.0,19.1,2,2,increasing,6.0,1,False,Tech,US,0
S002385,2026-05-09,Basic,95.0,21.0,10.7,2,3,declining,6.0,6,False,Tech,UK,1
S002386,2026-05-19,Premium,232.0,11.0,19.6,0,7,stable,1.0,21,True,Retail,US,0
S002387,2026-05-12,Enterprise,672.0,18.0,44.3,1,9,declining,10.0,24,False,Finance,US,0
S002388,2026-05-12,Basic,83.0,18.0,23.0,1,8,increasing,8.0,4,False,Tech,UK,0
S002389,2026-05-14,Premium,200.0,16.0,9.0,2,6,stable,5.0,10,False,Tech,FR,0
S002390,2026-05-15,Basic,62.0,15.0,30.2,0,3,increasing,6.0,36,False,Tech,FR,0
S002391,2026-05-13,Premium,217.0,17.0,20.3,0,8,stable,6.0,31,False,Tech,US,0
S002392,2026-05-17,Premium,260.0,13.0,31.7,3,10,stable,5.0,8,True,Tech,UK,1
S002393,2026-05-16,Basic,51.0,14.0,22.1,2,2,stable,,3,True,Tech,FR,1
S002394,2026-05-15,Basic,68.0,15.0,42.3,2,2,declining,3.0,31,True,Retail,US,0
S002395,2026-05-14,Premium,149.0,16.0,14.1,2,6,declining,1.0,22,False,Manufacturing,US,0
S002396,2026-05-18,Enterprise,864.0,12.0,,2,5,increasing,0.0,29,False,Manufacturing,US,0
S002397,2026-05-15,Basic,97.0,15.0,36.3,1,4,stable,0.0,1,False,Finance,US,1
S002398,2026-05-15,Basic,41.0,,1.0,1,6,stable,6.0,25,False,Tech,US,0
S002399,2026-05-22,Basic,70.0,8.0,22.9,1,1,declining,5.0,11,False,Education,US,0
S002400,2026-05-17,Premium,183.0,13.0,34.6,0,3,stable,5.0,21,True,Retail,UK,0
S002401,2026-05-19,Premium,166.0,11.0,1.0,0,6,declining,8.0,28,True,Finance,DE,0
S002402,2026-05-10,Premium,210.0,20.0,25.8,2,3,stable,4.0,16,True,Tech,FR,0
S002403,2026-05-08,Premium,138.0,22.0,,2,8,stable,3.0,29,False,Tech,DE,1
S002404,2026-05-16,Enterprise,301.0,14.0,2.9,0,3,increasing,5.0,28,True,Finance,US,0
S002405,2026-05-15,Premium,278.0,15.0,12.2,1,3,increasing,5.0,9,False,Finance,Other,0
S002406,2026-05-16,Basic,50.0,14.0,22.8,0,3,stable,7.0,14,False,Tech,FR,0
S002407,2026-05-18,Premium,188.0,12.0,16.5,1,4,stable,10.0,31,False,Education,UK,0
S002408,2026-05-19,Basic,80.0,11.0,38.3,1,3,declining,6.0,28,False,Healthcare,US,0
S002409,2026-05-18,Basic,79.0,12.0,26.0,5,4,stable,0.0,19,False,Healthcare,DE,0
S002410,2026-05-08,Enterprise,951.0,22.0,19.1,2,7,increasing,,7,False,Tech,UK,1
S002411,2026-05-20,Premium,232.0,10.0,9.3,0,7,stable,2.0,1,False,Retail,DE,0
S002412,2026-05-12,Enterprise,675.0,18.0,27.7,3,4,increasing,10.0,30,True,Retail,FR,0
S002413,2026-05-20,Basic,66.0,10.0,49.7,0,2,stable,5.0,32,False,Tech,AU,0
S002414,2026-05-15,Premium,208.0,,16.6,0,3,increasing,6.0,28,False,Healthcare,Other,0
S002415,2026-05-16,Basic,55.0,14.0,18.0,2,1,stable,5.0,20,False,Healthcare,DE,0
S002416,2026-05-20,Basic,51.0,10.0,12.3,4,5,increasing,2.0,28,False,Manufacturing,Other,1
S002417,2026-05-12,Basic,81.0,18.0,39.2,2,4,stable,2.0,8,False,Tech,AU,1
S002418,2026-05-10,Premium,277.0,,279.2782417454804,2,4,stable,2.0,15,False,Manufacturing,US,0
S002419,2026-05-08,Basic,58.0,,19.6,3,3,increasing,5.0,13,False,Finance,DE,1
S002420,2026-05-14,Enterprise,345.0,16.0,17.8,2,7,increasing,,26,False,Tech,US,0
S002421,2026-05-12,Basic,78.0,18.0,13.7,2,5,stable,,33,False,Tech,US,1
S002422,2026-05-16,Basic,80.0,,21.5,1,5,declining,1.0,19,False,Tech,US,1
S002423,2026-05-18,Premium,198.0,12.0,37.2,1,0,declining,0.0,16,False,Tech,UK,0
S002424,2026-05-20,Basic,64.0,10.0,25.5,0,3,stable,0.0,10,False,Finance,US,0
S002425,2026-05-15,Enterprise,969.0,15.0,40.5,3,3,declining,0.0,9,False,Retail,US,0
S002426,2026-05-15,Premium,108.0,15.0,16.4,0,2,increasing,6.0,17,False,Tech,US,1
S002427,2026-05-04,Basic,61.0,26.0,1.0,2,4,increasing,2.0,6,False,Education,DE,1
S002428,2026-05-14,Premium,206.0,16.0,56.3,1,8,stable,4.0,15,False,Tech,AU,0
S002429,2026-05-10,Premium,631.2319113222782,20.0,27.6,3,4,declining,3.0,31,True,Healthcare,Other,0
S002430,2026-05-22,Premium,218.0,8.0,34.3,1,2,increasing,8.0,6,False,Education,US,0
S002431,2026-05-13,Premium,182.0,17.0,15.5,1,5,declining,1.0,9,True,Manufacturing,US,1
S002432,2026-05-16,Premium,277.0,14.0,8.6,2,3,increasing,0.0,1,True,Healthcare,CA,1
S002433,2026-05-13,Premium,193.0,17.0,26.9,1,6,stable,6.0,13,True,Retail,US,0
S002434,2026-05-21,Basic,75.0,9.0,1.1,1,5,declining,7.0,24,True,Tech,Other,0
S002435,2026-05-17,Premium,205.0,13.0,21.8,0,5,stable,3.0,36,False,Tech,DE,0
S002436,2026-05-21,Enterprise,853.0,9.0,37.3,0,2,stable,7.0,27,True,Finance,UK,0
S002437,2026-05-19,Premium,134.0,11.0,30.4,4,5,increasing,0.0,11,False,Tech,US,1
S002438,2026-05-16,Premium,135.0,14.0,28.1,2,4,stable,9.0,12,False,Finance,US,0
S002439,2026-05-18,Basic,69.0,12.0,45.9,0,6,declining,4.0,15,True,Tech,UK,0
S002440,2026-05-11,Premium,131.0,19.0,29.5,1,8,increasing,8.0,36,False,Manufacturing,US,0
S002441,2026-05-19,Enterprise,605.0,11.0,2.1,1,5,increasing,8.0,13,False,Manufacturing,CA,0
S002442,2026-05-18,Basic,45.0,12.0,91.97567426703978,1,5,increasing,10.0,8,False,Retail,DE,0
S002443,2026-05-14,Basic,51.0,16.0,48.1,1,10,stable,5.0,33,False,Retail,US,0
S002444,2026-05-11,Premium,257.0,19.0,21.3,2,3,increasing,1.0,22,True,Tech,US,0
S002445,2026-05-19,Basic,74.0,11.0,47.4,1,6,stable,7.0,17,False,Tech,UK,0
S002446,2026-05-13,Premium,264.0,17.0,37.3,1,4,increasing,3.0,30,False,Healthcare,US,0
S002447,2026-05-16,Basic,42.0,14.0,20.1,2,1,declining,8.0,15,False,Healthcare,DE,1
S002448,2026-05-21,Basic,86.0,9.0,12.0,3,3,declining,10.0,26,False,Finance,DE,0
S002449,2026-05-12,Premium,157.0,18.0,29.1,0,1,stable,,12,True,Finance,CA,0
S002450,2026-05-22,Premium,119.0,8.0,40.2,2,7,declining,9.0,15,False,Finance,US,0
S002451,2026-05-22,Premium,161.0,8.0,6.1,2,3,declining,0.0,28,False,Tech,US,0
S002452,2026-05-12,Premium,239.0,18.0,,3,4,stable,8.0,31,False,Tech,CA,1
S002453,2026-05-16,Premium,230.0,14.0,1.0,2,2,stable,10.0,27,False,Finance,DE,0
S002454,2026-05-10,Premium,240.0,20.0,20.9,0,7,declining,6.0,27,False,Healthcare,DE,1
S002455,2026-05-14,Premium,297.0,16.0,5.1,1,4,increasing,0.0,12,False,Education,UK,0
S002456,2026-05-21,Premium,144.0,9.0,31.7,1,4,stable,10.0,10,True,Finance,AU,0
S002457,2026-05-12,Premium,188.0,18.0,16.7,4,3,stable,2.0,21,False,Retail,US,0
S002458,2026-05-07,Basic,45.0,23.0,38.9,4,6,increasing,4.0,27,False,Retail,US,1
S002459,2026-05-11,Basic,55.0,19.0,18.5,1,7,increasing,9.0,30,False,Tech,FR,0
S002460,2026-05-17,Premium,231.0,13.0,17.4,0,3,stable,3.0,12,True,Healthcare,US,0
S002461,2026-05-16,Enterprise,566.0,14.0,5.6,0,7,increasing,1.0,9,False,Finance,CA,0
S002462,2026-05-11,Premium,278.0,19.0,29.7,3,4,declining,10.0,10,False,Healthcare,US,0
S002463,2026-05-11,Basic,98.0,19.0,30.9,1,4,declining,9.0,13,True,Tech,US,0
S002464,2026-05-14,Premium,121.0,16.0,36.3,0,2,stable,3.0,14,True,Manufacturing,US,0
S002465,2026-05-14,Basic,74.0,16.0,32.9,1,4,increasing,3.0,34,False,Education,CA,1
S002466,2026-05-18,Premium,277.0,12.0,29.8,1,2,increasing,9.0,15,False,Tech,FR,1
S002467,2026-05-22,Premium,271.0,8.0,32.2,1,7,stable,,2,True,Tech,US,0
S002468,2026-05-13,Premium,283.0,,33.4,1,3,increasing,4.0,1,False,Tech,US,0
S002469,2026-05-17,Premium,265.0,13.0,35.9,1,7,stable,2.0,8,True,Retail,US,0
S002470,2026-05-09,Basic,97.0,21.0,6.7,0,3,increasing,7.0,10,True,Healthcare,US,1
S002471,2026-05-16,Basic,71.0,14.0,19.5,0,5,stable,6.0,3,False,Tech,FR,1
S002472,2026-05-16,Enterprise,663.0,14.0,5.5,4,5,declining,5.0,25,False,Retail,US,0
S002473,2026-05-16,Premium,187.0,14.0,29.0,3,3,declining,1.0,34,False,Finance,US,0
S002474,2026-05-13,Premium,143.0,17.0,44.6,5,7,increasing,6.0,14,True,Finance,US,0
S002475,2026-05-17,Basic,59.0,13.0,,1,6,increasing,0.0,11,True,Finance,UK,0
S002476,2026-05-23,Basic,63.0,7.0,17.7,2,3,stable,9.0,23,True,Finance,DE,0
S002477,2026-05-17,Basic,38.0,13.0,,2,7,increasing,3.0,19,True,Finance,DE,1
S002478,2026-05-15,Basic,36.0,15.0,,2,2,stable,7.0,24,False,Tech,UK,1
S002479,2026-05-15,Basic,97.0,15.0,27.8,1,4,stable,1.0,32,True,Finance,Other,1
S002480,2026-05-15,Enterprise,974.0,15.0,9.4,3,1,stable,8.0,36,False,Manufacturing,UK,1
S002481,2026-05-17,Premium,239.0,13.0,40.8,2,3,stable,4.0,10,False,Finance,CA,0
S002482,2026-05-20,Basic,,10.0,10.9,2,3,stable,4.0,16,False,Manufacturing,DE,1
S002483,2026-05-18,Basic,76.0,12.0,20.6,2,5,increasing,1.0,4,False,Healthcare,US,0
S002484,2026-05-19,Basic,90.0,11.0,36.5,1,3,stable,1.0,22,True,Retail,CA,0
S002485,2026-05-22,Premium,256.0,8.0,20.5,2,2,declining,9.0,12,False,Tech,UK,1
S002486,2026-05-14,Basic,89.0,16.0,26.0,2,6,declining,10.0,26,False,Retail,DE,1
S002487,2026-05-18,Premium,153.0,12.0,26.4,0,7,stable,6.0,18,True,Tech,US,0
S002488,2026-05-16,Premium,288.0,14.0,25.8,1,3,stable,10.0,25,True,Tech,US,0
S002489,2026-05-08,Basic,61.0,22.0,26.4,0,5,stable,4.0,18,False,Tech,AU,0
S002490,2026-05-15,Premium,187.0,15.0,27.6,2,5,stable,3.0,20,False,Tech,US,0
S002491,2026-05-23,Enterprise,909.0,7.0,25.9,2,7,stable,8.0,23,False,Education,US,0
S002492,2026-05-10,Basic,52.0,20.0,14.3,1,3,increasing,9.0,29,False,Education,US,0
S002493,2026-05-13,Basic,57.0,17.0,6.4,1,5,stable,0.0,5,False,Retail,UK,0
S002494,2026-05-19,Enterprise,983.0,11.0,37.0,1,4,increasing,6.0,24,False,Tech,CA,0
S002495,2026-05-24,Enterprise,3611.887688079996,6.0,37.5,0,3,declining,8.0,17,True,Manufacturing,DE,0
S002496,2026-05-16,Premium,168.0,14.0,29.0,2,3,stable,3.0,25,True,Retail,AU,0
S002497,2026-05-10,Premium,162.0,20.0,28.9,2,5,increasing,,24,False,Tech,UK,0
S002498,2026-05-16,Basic,56.0,14.0,14.0,4,3,stable,0.0,11,False,Finance,US,1
S002499,2026-05-16,Premium,153.0,14.0,1.0,2,4,declining,,17,True,Healthcare,US,0
S002500,2026-05-13,Basic,86.0,17.0,22.0,1,6,stable,8.0,29,False,Tech,US,0
S002501,2026-05-18,Basic,92.0,12.0,2.2,0,1,increasing,10.0,23,False,Finance,FR,0
S002502,2026-05-16,Premium,167.0,14.0,27.2,0,4,stable,10.0,21,True,Retail,US,0
S002503,2026-05-09,Enterprise,827.0,21.0,40.7,0,3,stable,5.0,31,True,Tech,US,0
S002504,2026-05-05,Premium,268.0,25.0,17.6,0,7,declining,,31,False,Finance,AU,1
S002505,2026-05-21,Basic,78.0,9.0,18.3,3,2,stable,10.0,3,False,Finance,UK,1
S002506,2026-05-11,Basic,61.0,19.0,12.9,3,5,increasing,0.0,6,False,Retail,US,0
S002507,2026-05-10,Enterprise,411.0,20.0,25.5,1,3,stable,8.0,27,True,Education,DE,0
S002508,2026-05-14,Enterprise,582.0,16.0,24.6,2,0,stable,3.0,15,False,Manufacturing,UK,0
S002509,2026-05-11,Premium,283.0,19.0,12.8,1,3,increasing,3.0,36,True,Healthcare,CA,1
S002510,2026-05-17,Premium,119.0,13.0,36.0,3,7,declining,10.0,26,False,Healthcare,DE,0
S002511,2026-05-17,Basic,65.0,13.0,57.4,3,9,increasing,9.0,8,False,Healthcare,US,0
S002512,2026-05-18,Basic,38.0,12.0,39.3,0,4,increasing,9.0,33,False,Finance,US,0
S002513,2026-05-16,Basic,77.0,14.0,23.7,2,3,increasing,7.0,5,False,Tech,US,0
S002514,2026-05-14,Basic,72.0,16.0,23.5,0,2,increasing,4.0,32,False,Healthcare,DE,1
S002515,2026-05-13,Basic,53.0,17.0,18.8,2,4,declining,5.0,28,False,Retail,UK,1
S002516,2026-05-13,Premium,159.0,17.0,18.6,3,8,stable,8.0,22,True,Finance,FR,1
S002517,2026-05-15,Basic,65.0,,36.5,1,4,increasing,10.0,3,True,Manufacturing,UK,1
S002518,2026-05-17,Basic,86.0,13.0,37.0,1,5,declining,3.0,27,False,Healthcare,US,0
S002519,2026-05-09,Premium,144.0,21.0,11.0,0,4,stable,6.0,18,True,Finance,US,1
S002520,2026-05-15,Basic,85.0,15.0,29.4,0,8,stable,6.0,15,False,Tech,US,0
S002521,2026-05-13,Basic,49.0,17.0,38.3,0,5,increasing,1.0,23,True,Tech,US,0
S002522,2026-05-19,Premium,204.0,11.0,20.8,2,5,declining,7.0,7,True,Finance,UK,0
S002523,2026-05-18,Basic,74.0,12.0,22.5,0,2,stable,2.0,23,True,Finance,Other,0
S002524,2026-05-22,Premium,103.0,8.0,33.4,4,1,increasing,1.0,18,True,Tech,US,0
S002525,2026-05-18,Enterprise,598.0,12.0,33.7,2,6,stable,6.0,19,False,Tech,DE,0
S002526,2026-05-22,Basic,96.0,8.0,30.1,3,2,increasing,1.0,35,False,Tech,US,0
S002527,2026-05-11,Enterprise,484.0,19.0,28.1,1,4,increasing,10.0,14,True,Retail,DE,0
S002528,2026-05-23,Enterprise,437.0,7.0,29.7,0,1,increasing,0.0,14,True,Retail,US,1
S002529,2026-05-16,Premium,291.0,,21.7,0,0,stable,10.0,31,True,Finance,DE,0
S002530,2026-05-17,Premium,184.0,13.0,11.6,1,5,declining,10.0,20,False,Tech,US,1
S002531,2026-05-15,Premium,103.0,15.0,6.3,0,7,stable,10.0,35,True,Tech,US,0
S002532,2026-05-15,Premium,204.0,15.0,32.1,0,9,stable,4.0,34,False,Tech,UK,0
S002533,2026-05-13,Premium,181.0,17.0,26.3,0,6,increasing,5.0,8,False,Finance,US,0
S002534,2026-05-09,Basic,75.0,,30.5,1,5,increasing,3.0,4,False,Tech,UK,1
S002535,2026-05-22,Enterprise,781.0,8.0,15.1,1,1,stable,10.0,7,True,Tech,US,0
S002536,2026-05-20,Premium,275.0,10.0,26.2,1,7,declining,3.0,2,False,Education,Other,0
S002537,2026-05-16,Premium,261.0,14.0,25.9,0,4,stable,6.0,30,False,Finance,US,0
S002538,2026-05-23,Basic,86.0,7.0,40.3,2,4,increasing,10.0,23,True,Manufacturing,UK,0
S002539,2026-05-14,Basic,33.0,16.0,35.2,2,4,increasing,1.0,5,False,Tech,CA,1
S002540,2026-05-21,Premium,273.0,9.0,16.1,3,8,increasing,0.0,13,False,Tech,DE,0
S002541,2026-05-13,Premium,194.0,17.0,31.1,4,4,increasing,3.0,2,True,Education,US,1
S002542,2026-05-16,Basic,97.0,14.0,16.0,3,1,stable,10.0,24,False,Finance,UK,1
S002543,2026-05-20,Basic,43.0,10.0,1.0,0,3,increasing,1.0,31,True,Healthcare,US,0
S002544,2026-05-10,Basic,98.0,20.0,45.7,1,3,increasing,6.0,15,False,Education,UK,0
S002545,2026-05-18,Premium,147.0,12.0,20.5,0,5,stable,7.0,27,False,Healthcare,US,0
S002546,2026-05-13,Basic,34.0,17.0,37.5,2,4,increasing,5.0,19,False,Tech,FR,0
S002547,2026-05-18,Enterprise,543.0,12.0,17.1,1,2,increasing,4.0,25,False,Finance,CA,0
S002548,2026-05-09,Basic,75.0,21.0,15.3,3,7,declining,3.0,35,True,Tech,US,1
S002549,2026-05-13,Basic,40.0,17.0,18.4,2,5,declining,3.0,15,False,Tech,US,1
S002550,2026-05-18,Basic,48.0,12.0,28.0,6,7,declining,0.0,17,True,Tech,US,1
S002551,2026-05-10,Premium,143.0,20.0,27.1,1,5,increasing,9.0,14,False,Manufacturing,UK,0
S002552,2026-05-17,Basic,37.0,13.0,31.0,5,3,declining,9.0,25,False,Healthcare,US,1
S002553,2026-05-16,Premium,289.0,14.0,19.0,2,7,stable,9.0,15,False,Tech,DE,0
S002554,2026-05-15,Enterprise,360.0,15.0,25.5,1,2,increasing,5.0,36,False,Tech,UK,0
S002555,2026-05-14,Basic,95.0,16.0,112.18002113602171,2,7,stable,3.0,23,False,Healthcare,Other,0
S002556,2026-05-13,Premium,154.0,17.0,42.6,1,7,increasing,0.0,15,False,Manufacturing,US,0
S002557,2026-05-15,Basic,72.0,15.0,9.2,0,4,stable,7.0,17,False,Tech,US,1
S002558,2026-05-16,Basic,76.0,14.0,15.1,1,7,increasing,7.0,1,False,Tech,US,0
S002559,2026-05-20,Basic,38.0,10.0,19.9,4,4,increasing,9.0,19,False,Manufacturing,DE,1
S002560,2026-05-14,Basic,32.0,16.0,53.7,2,6,increasing,4.0,26,True,Manufacturing,US,0
S002561,2026-05-17,Premium,191.0,13.0,34.2,4,5,increasing,7.0,9,False,Manufacturing,US,0
S002562,2026-05-14,Premium,215.0,16.0,14.8,1,3,stable,4.0,24,True,Tech,US,0
S002563,2026-05-11,Premium,226.0,19.0,34.9,3,4,declining,10.0,20,False,Tech,FR,1
S002564,2026-05-14,Premium,290.0,16.0,31.2,1,5,increasing,0.0,13,True,Finance,Other,0
S002565,2026-05-20,Premium,210.0,10.0,28.3,1,6,declining,6.0,30,True,Tech,US,0
S002566,2026-05-13,Basic,50.0,17.0,33.3,2,2,declining,7.0,27,True,Manufacturing,US,1
S002567,2026-05-13,Basic,85.0,17.0,25.7,0,5,stable,0.0,7,False,Tech,US,1
S002568,2026-05-22,Basic,61.0,8.0,27.0,0,4,stable,,28,False,Healthcare,US,0
S002569,2026-05-09,Premium,267.0,21.0,6.4,3,2,stable,10.0,9,False,Manufacturing,Other,0
S002570,2026-05-16,Enterprise,845.0,14.0,42.3,0,5,declining,10.0,9,False,Education,UK,0
S002571,2026-05-17,Basic,79.0,13.0,19.6,1,4,declining,0.0,20,True,Healthcare,DE,0
S002572,2026-05-12,Premium,131.0,18.0,10.2,0,2,stable,1.0,7,False,Education,AU,0
S002573,2026-05-14,Premium,180.0,16.0,18.9,0,5,declining,5.0,2,False,Tech,DE,0
S002574,2026-05-10,Premium,238.0,20.0,19.4,2,7,declining,10.0,25,True,Finance,US,0
S002575,2026-05-20,Premium,223.0,31.42600124193241,15.4,4,7,stable,4.0,28,False,Tech,DE,0
S002576,2026-05-14,Premium,101.0,16.0,34.3,4,5,increasing,5.0,16,True,Education,US,0
S002577,2026-05-16,Premium,106.0,14.0,36.7,0,6,stable,7.0,12,False,Manufacturing,US,0
S002578,2026-05-11,Enterprise,484.0,19.0,1.5,2,4,increasing,0.0,5,True,Tech,Other,0
S002579,2026-05-18,Basic,54.0,12.0,18.8,2,4,declining,9.0,28,True,Tech,US,0
S002580,2026-05-11,Enterprise,679.0,19.0,19.7,2,4,stable,8.0,5,True,Finance,UK,0
S002581,2026-05-09,Basic,65.0,21.0,22.9,2,3,stable,10.0,21,False,Tech,US,1
S002582,2026-05-25,Premium,197.0,5.0,45.5,1,2,stable,4.0,1,False,Manufacturing,US,0
S002583,2026-05-10,Basic,79.0,150.93041464060494,15.2,0,5,increasing,8.0,21,False,Tech,DE,1
S002584,2026-05-22,Basic,48.0,8.0,43.7,1,5,declining,0.0,3,False,Retail,FR,1
S002585,2026-05-16,Basic,74.0,14.0,23.2,0,7,stable,3.0,5,False,Healthcare,DE,0
S002586,2026-05-18,Basic,47.0,12.0,43.9,5,1,increasing,1.0,25,False,Finance,US,1
S002587,2026-05-05,Basic,98.0,25.0,69.59301223921062,2,2,stable,6.0,12,False,Tech,US,1
S002588,2026-05-08,Basic,74.0,22.0,19.9,1,6,increasing,10.0,34,False,Education,UK,0
S002589,2026-05-10,Basic,67.0,20.0,24.7,1,7,increasing,,23,False,Healthcare,UK,1
S002590,2026-05-11,Basic,59.0,19.0,40.5,0,4,increasing,7.0,29,False,Finance,FR,0
S002591,2026-05-18,Premium,244.0,12.0,26.9,4,5,declining,7.0,6,False,Finance,DE,1
S002592,2026-05-14,Enterprise,773.0,16.0,27.5,1,4,declining,,18,False,Manufacturing,AU,1
S002593,2026-05-13,Premium,270.0,17.0,32.6,0,5,declining,7.0,17,False,Manufacturing,FR,1
S002594,2026-05-08,Basic,40.0,22.0,14.4,2,2,stable,8.0,26,False,Retail,US,1
S002595,2026-05-19,Basic,86.0,11.0,29.0,2,3,stable,2.0,1,False,Healthcare,DE,1
S002596,2026-05-12,Enterprise,469.0,18.0,17.5,1,4,increasing,6.0,22,False,Manufacturing,FR,0
S002597,2026-05-23,Basic,45.0,7.0,42.7,1,1,stable,7.0,31,False,Tech,Other,1
S002598,2026-05-04,Basic,44.0,26.0,30.0,2,3,stable,1.0,9,True,Retail,US,1
S002599,2026-05-12,Enterprise,553.0,18.0,33.3,1,1,declining,7.0,10,False,Finance,DE,0
S002600,2026-05-14,Enterprise,512.0,16.0,1.0,1,3,declining,4.0,15,False,Healthcare,US,1
S002601,2026-05-09,Basic,77.0,21.0,33.5,1,4,declining,10.0,28,False,Education,FR,1
S002602,2026-05-20,Premium,141.0,10.0,22.9,3,3,declining,2.0,18,True,Education,AU,0
S002603,2026-05-10,Basic,58.0,20.0,7.8,0,3,declining,5.0,30,False,Finance,AU,0
S002604,2026-05-13,Premium,111.0,17.0,26.1,0,0,increasing,1.0,10,False,Healthcare,US,0
S002605,2026-05-10,Basic,91.0,,6.8,0,3,increasing,0.0,35,True,Manufacturing,US,0
S002606,2026-05-16,Basic,59.0,14.0,32.3,2,5,stable,5.0,34,True,Education,FR,0
S002607,2026-05-15,Premium,289.0,15.0,42.2,0,2,increasing,10.0,12,True,Retail,DE,0
S002608,2026-05-10,Basic,57.0,20.0,,0,2,declining,3.0,11,True,Tech,AU,1
S002609,2026-05-14,Premium,175.0,16.0,24.6,2,3,stable,9.0,28,False,Tech,US,0
S002610,2026-05-16,Basic,90.0,14.0,23.0,2,8,increasing,10.0,26,True,Manufacturing,CA,0
S002611,2026-05-13,Enterprise,807.0,17.0,1.1,3,4,stable,8.0,26,False,Retail,DE,0
S002612,2026-05-17,Premium,207.0,,36.0,0,7,stable,,12,False,Retail,US,0
S002613,2026-05-17,Basic,40.0,13.0,32.5,1,4,stable,7.0,24,False,Healthcare,US,0
S002614,2026-05-13,Premium,261.0,17.0,49.3,0,7,stable,0.0,18,False,Finance,DE,0
S002615,2026-05-14,Basic,69.0,16.0,31.0,7,2,stable,2.0,33,True,Finance,US,1
S002616,2026-05-16,Basic,61.0,14.0,14.5,3,3,increasing,6.0,26,False,Retail,FR,1
S002617,2026-05-17,Basic,93.0,13.0,31.2,1,7,stable,10.0,24,False,Tech,UK,0
S002618,2026-05-21,Enterprise,970.0,9.0,40.4,2,4,stable,1.0,28,False,Healthcare,UK,1
S002619,2026-05-15,Premium,283.0,15.0,19.4,2,6,declining,10.0,18,False,Retail,US,0
S002620,2026-05-16,Enterprise,527.0,14.0,35.2,2,5,increasing,,9,True,Manufacturing,Other,0
S002621,2026-05-13,Enterprise,869.0,17.0,4.541946064508304,1,5,declining,,20,False,Tech,FR,0
S002622,2026-05-22,Enterprise,,8.0,42.7,0,2,stable,8.0,20,False,Retail,FR,1
S002623,2026-05-18,Basic,55.0,12.0,34.6,1,3,declining,5.0,16,False,Tech,FR,1
S002624,2026-05-14,Enterprise,914.0,16.0,1.0,1,2,stable,1.0,23,True,Tech,UK,0
S002625,2026-05-15,Premium,156.0,15.0,29.6,1,1,declining,8.0,17,True,Finance,Other,0
S002626,2026-05-09,Basic,91.0,21.0,1.2,2,2,increasing,0.0,2,False,Tech,UK,1
S002627,2026-05-19,Premium,107.0,11.0,17.7,0,1,increasing,1.0,32,False,Education,UK,0
S002628,2026-05-11,Basic,96.0,19.0,33.1,3,2,increasing,10.0,28,False,Manufacturing,US,0
S002629,2026-05-14,Basic,58.0,16.0,23.4,1,5,increasing,10.0,36,True,Tech,US,0
S002630,2026-05-16,Basic,34.0,14.0,40.1,1,3,stable,9.0,23,True,Manufacturing,FR,0
S002631,2026-05-18,Basic,63.0,12.0,25.8,2,5,stable,10.0,32,False,Finance,US,0
S002632,2026-05-18,Basic,98.0,12.0,24.6,0,4,stable,2.0,24,True,Retail,FR,0
S002633,2026-05-13,Enterprise,471.0,,38.2,3,4,declining,10.0,36,True,Manufacturing,Other,0
S002634,2026-05-15,Premium,243.0,15.0,20.9,0,4,increasing,5.0,8,False,Healthcare,US,0
S002635,2026-05-14,Premium,132.0,16.0,24.7,1,5,increasing,1.0,10,False,Tech,US,1
S002636,2026-05-13,Basic,70.0,17.0,26.3,1,5,increasing,1.0,18,False,Tech,DE,0
S002637,2026-05-11,Basic,33.0,19.0,24.2,2,7,stable,7.0,9,False,Finance,US,0
S002638,2026-05-08,Basic,57.0,22.0,38.9,3,0,increasing,9.0,21,True,Education,FR,0
S002639,2026-05-13,Premium,241.0,17.0,17.0,2,5,stable,4.0,14,True,Healthcare,UK,1
S002640,2026-05-21,Basic,52.0,9.0,15.0,0,2,stable,2.0,13,True,Finance,UK,0
S002641,2026-05-17,Premium,120.0,13.0,12.3,1,3,increasing,2.0,13,False,Tech,UK,1
S002642,2026-05-21,Premium,154.0,9.0,1.0,1,3,declining,9.0,25,False,Manufacturing,UK,0
S002643,2026-05-10,Premium,167.0,20.0,42.8,0,5,declining,9.0,6,True,Tech,US,0
S002644,2026-05-17,Enterprise,2499.179270745065,13.0,14.2,1,2,declining,2.0,2,False,Retail,US,1
S002645,2026-05-11,Basic,44.0,19.0,22.1,0,2,stable,0.0,33,True,Healthcare,US,0
S002646,2026-05-14,Enterprise,751.0,16.0,43.7,4,1,stable,1.0,19,False,Tech,AU,0
S002647,2026-05-13,Premium,116.0,17.0,23.3,2,7,increasing,4.0,30,False,Tech,US,0
